,Unnamed: 0,SubFolder Path,AB1 File,AVG Qual Values,AVG LOR,Sequencer
3949,3949,O:\Quintara_data\2024-05-08_050724A_Ge\050724_operations#933112,16582_1_Hu-CDKL5a2_M6_MHF_1-72_Ld__2024-05-08_C07.ab1,14.705607476635514,427,Ge
3950,3950,O:\Quintara_data\2024-05-08_050724A_Ge\050724_operations#933112,16582_1_Hu-CDKL5a2_M9_MKF_1-11X_Ld__2024-05-08_F07.ab1,51.74117647058824,424,Ge
3951,3951,O:\Quintara_data\2024-05-08_050724A_Ge\050724_operations#933112,C1_VLRP_989__2024-05-08_B08.ab1,56.270833333333336,671,Ge
3952,3952,O:\Quintara_data\2024-05-08_050724A_Ge\050724_operations#933112,C2_VLRP_989__2024-05-08_C08.ab1,12.800595238095235,671,Ge
3953,3953,O:\Quintara_data\2024-05-08_050724A_Ge\050724_schuyler.vanengelenburg#932529,pSV-NL4-3-ddd-V5nanoHalo-GagCTV5-C1_MidHalo_Rseq__2024-05-08_F10.ab1,51.63575418994414,894,Ge
3954,3954,O:\Quintara_data\2024-05-08_050724B_Aa\050724_ada.zhu#933299,1_K310R-Fwd_2024-05-08_E12.ab1,42.16796267496112,642,Aa
3955,3955,O:\Quintara_data\2024-05-08_050724B_Aa\050724_ada.zhu#933299,1_K310R-Rev_2024-05-08_F12.ab1,20.335958005249346,380,Aa
3956,3956,O:\Quintara_data\2024-05-08_050724B_Aa\050724_ada.zhu#933299,2_K310R-Fwd_2024-05-08_G12.ab1,55.06617647058823,407,Aa
3957,3957,O:\Quintara_data\2024-05-08_050724B_Aa\050724_ada.zhu#933299,2_K310R-Rev_2024-05-08_H12.ab1,24.97658079625293,426,Aa
3958,3958,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933245,1-303_303__2024-05-08_B03.ab1,52.12695109261186,960,Aa
3959,3959,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933245,1-457_457__2024-05-08_C03.ab1,46.7606490872211,985,Aa
3960,3960,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933245,1-64_64__2024-05-08_A03.ab1,37.004613610149946,866,Aa
3961,3961,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933245,2-303_303__2024-05-08_E03.ab1,49.23349056603774,847,Aa
3962,3962,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933245,2-457_457__2024-05-08_F03.ab1,27.61651583710407,883,Aa
3963,3963,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933245,2-64_64__2024-05-08_D03.ab1,46.88145539906103,851,Aa
3964,3964,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933245,DH-927_927__2024-05-08_A04.ab1,51.19864559819413,885,Aa
3965,3965,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933245,DH-930_930__2024-05-08_B04.ab1,35.7037037037037,647,Aa
3966,3966,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933245,H-927_927__2024-05-08_G03.ab1,52.60322580645161,929,Aa
3967,3967,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933245,H-930_930__2024-05-08_H03.ab1,47.24374319912949,918,Aa
3968,3968,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933295,AF_WBAC1__2024-05-08_A01.ab1,15.594076655052264,573,Aa
3969,3969,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933295,Ar_WBAC2__2024-05-08_H01.ab1,16.694277108433734,663,Aa
3970,3970,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933295,BF_WBAC1__2024-05-08_B01.ab1,22.3914373088685,980,Aa
3971,3971,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933295,Br_WBAC2__2024-05-08_A02.ab1,26.31447368421053,759,Aa
3972,3972,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933295,CF_WBAC1__2024-05-08_C01.ab1,23.789473684210527,284,Aa
3973,3973,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933295,Cr_WBAC2__2024-05-08_B02.ab1,25.77840909090909,175,Aa
3974,3974,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933295,DF_WBAC1__2024-05-08_D01.ab1,20.2272047832586,668,Aa
3975,3975,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933295,Dr_WBAC2__2024-05-08_C02.ab1,36.63677130044843,222,Aa
3976,3976,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933295,EF_WBAC1__2024-05-08_E01.ab1,27.33743169398907,731,Aa
3977,3977,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933295,Er_WBAC2__2024-05-08_D02.ab1,25.82558139534884,257,Aa
3978,3978,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933295,FF_WBAC1__2024-05-08_F01.ab1,13.825581395348838,257,Aa
3979,3979,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933295,Fr_WBAC2__2024-05-08_E02.ab1,9.375968992248062,257,Aa
3980,3980,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933295,GF_WBAC1__2024-05-08_G01.ab1,9.57751937984496,257,Aa
3981,3981,O:\Quintara_data\2024-05-08_050724B_Aa\050724_charles#933295,Gr_WBAC2__2024-05-08_F02.ab1,9.767441860465116,257,Aa
3982,3982,O:\Quintara_data\2024-05-08_050724B_Aa\050724_jaggard#933279,AM10_M13-F21_2024-05-08_B12.ab1,32.201298701298704,615,Aa
3983,3983,O:\Quintara_data\2024-05-08_050724B_Aa\050724_jaggard#933279,AM11_M13-F21_2024-05-08_C12.ab1,48.08,599,Aa
3984,3984,O:\Quintara_data\2024-05-08_050724B_Aa\050724_jaggard#933279,AM12_M13-F21_2024-05-08_D12.ab1,29.257048092868988,602,Aa
3985,3985,O:\Quintara_data\2024-05-08_050724B_Aa\050724_jaggard#933279,AM1_M13-F21_2024-05-08_A11.ab1,35.2212389380531,564,Aa
3986,3986,O:\Quintara_data\2024-05-08_050724B_Aa\050724_jaggard#933279,AM2_M13-F21_2024-05-08_B11.ab1,33.1004942339374,606,Aa
3987,3987,O:\Quintara_data\2024-05-08_050724B_Aa\050724_jaggard#933279,AM3_M13-F21_2024-05-08_C11.ab1,44.2495894909688,608,Aa
3988,3988,O:\Quintara_data\2024-05-08_050724B_Aa\050724_jaggard#933279,AM4_M13-F21_2024-05-08_D11.ab1,36.42182410423453,613,Aa
3989,3989,O:\Quintara_data\2024-05-08_050724B_Aa\050724_jaggard#933279,AM5_M13-F21_2024-05-08_E11.ab1,28.1334431630972,606,Aa
3990,3990,O:\Quintara_data\2024-05-08_050724B_Aa\050724_jaggard#933279,AM6_M13-F21_2024-05-08_F11.ab1,40.1175,799,Aa
3991,3991,O:\Quintara_data\2024-05-08_050724B_Aa\050724_jaggard#933279,AM7_M13-F21_2024-05-08_G11.ab1,45.54885993485342,613,Aa
3992,3992,O:\Quintara_data\2024-05-08_050724B_Aa\050724_jaggard#933279,AM8_M13-F21_2024-05-08_H11.ab1,18.22222222222222,944,Aa
3993,3993,O:\Quintara_data\2024-05-08_050724B_Aa\050724_jaggard#933279,AM9_M13-F21_2024-05-08_A12.ab1,42.6342668863262,606,Aa
3994,3994,O:\Quintara_data\2024-05-08_050724B_Aa\050724_jeannie.poblete#933123,ASAP4e-1_WPRE-Rv__2024-05-08_G02.ab1,41.4620786516854,711,Aa
3995,3995,O:\Quintara_data\2024-05-08_050724B_Aa\050724_jeannie.poblete#933123,ASAP4e-2_WPRE-Rv__2024-05-08_H02.ab1,37.5356004250797,940,Aa
3996,3996,O:\Quintara_data\2024-05-08_050724B_Aa\050724_katherine.brown2#933205,Clone-39-3`_3`-F_2024-05-08_F10.ab1,13.598684210526317,759,Aa
3997,3997,O:\Quintara_data\2024-05-08_050724B_Aa\050724_katherine.brown2#933205,Clone-39-3`_3`-R_2024-05-08_H10.ab1,13.251315789473685,759,Aa
3998,3998,O:\Quintara_data\2024-05-08_050724B_Aa\050724_katherine.brown2#933205,Clone-39-5`_5`-F_2024-05-08_E10.ab1,11.831653225806452,991,Aa
3999,3999,O:\Quintara_data\2024-05-08_050724B_Aa\050724_katherine.brown2#933205,Clone-39-5`_5`-R_2024-05-08_G10.ab1,15.863453815261044,497,Aa
4000,4000,O:\Quintara_data\2024-05-08_050724B_Aa\050724_krista.mccutcheon#932309,13-1L_KM_SP6_2024-05-08_A09.ab1,28.540453074433657,926,Aa
4001,4001,O:\Quintara_data\2024-05-08_050724B_Aa\050724_krista.mccutcheon#932309,13-2L_KM_SP6_2024-05-08_B09.ab1,45.34893184130214,982,Aa
4002,4002,O:\Quintara_data\2024-05-08_050724B_Aa\050724_krista.mccutcheon#932309,13-3L_KM_SP6_2024-05-08_C09.ab1,49.26979166666667,959,Aa
4003,4003,O:\Quintara_data\2024-05-08_050724B_Aa\050724_krista.mccutcheon#932309,13-4L_KM_SP6_2024-05-08_D09.ab1,40.38908246225319,860,Aa
4004,4004,O:\Quintara_data\2024-05-08_050724B_Aa\050724_krista.mccutcheon#932309,20-1L_KM_SP6_2024-05-08_E09.ab1,48.445128205128206,974,Aa
4005,4005,O:\Quintara_data\2024-05-08_050724B_Aa\050724_krista.mccutcheon#932309,20-2L_KM_SP6_2024-05-08_F09.ab1,13.218461538461538,974,Aa
4006,4006,O:\Quintara_data\2024-05-08_050724B_Aa\050724_krista.mccutcheon#932309,20-3L_KM_SP6_2024-05-08_G09.ab1,47.460204081632654,979,Aa
4007,4007,O:\Quintara_data\2024-05-08_050724B_Aa\050724_krista.mccutcheon#932309,20-4L_KM_SP6_2024-05-08_H09.ab1,14.846456692913383,253,Aa
4008,4008,O:\Quintara_data\2024-05-08_050724B_Aa\050724_krista.mccutcheon#932309,22-1L_KM_SP6_2024-05-08_A10.ab1,47.32954545454545,967,Aa
4009,4009,O:\Quintara_data\2024-05-08_050724B_Aa\050724_krista.mccutcheon#932309,22-2L_KM_SP6_2024-05-08_B10.ab1,45.940298507462686,937,Aa
4010,4010,O:\Quintara_data\2024-05-08_050724B_Aa\050724_krista.mccutcheon#932309,22-3L_KM_SP6_2024-05-08_C10.ab1,47.79814385150812,861,Aa
4011,4011,O:\Quintara_data\2024-05-08_050724B_Aa\050724_krista.mccutcheon#932309,22-4L_KM_SP6_2024-05-08_D10.ab1,44.46277205040092,872,Aa
4012,4012,O:\Quintara_data\2024-05-08_050724B_Aa\050724_krista.mccutcheon#932309,6-1L_KM_SP6_2024-05-08_A08.ab1,44.15223097112861,761,Aa
4013,4013,O:\Quintara_data\2024-05-08_050724B_Aa\050724_krista.mccutcheon#932309,6-2L_KM_SP6_2024-05-08_B08.ab1,27.5,869,Aa
4014,4014,O:\Quintara_data\2024-05-08_050724B_Aa\050724_krista.mccutcheon#932309,6-3L_KM_SP6_2024-05-08_C08.ab1,27.572739187418087,762,Aa
4015,4015,O:\Quintara_data\2024-05-08_050724B_Aa\050724_krista.mccutcheon#932309,6-4L_KM_SP6_2024-05-08_D08.ab1,43.2737819025522,861,Aa
4016,4016,O:\Quintara_data\2024-05-08_050724B_Aa\050724_krista.mccutcheon#932309,9-1L_KM_SP6_2024-05-08_E08.ab1,12.145011600928074,861,Aa
4017,4017,O:\Quintara_data\2024-05-08_050724B_Aa\050724_krista.mccutcheon#932309,9-2L_KM_SP6_2024-05-08_F08.ab1,41.22424892703863,931,Aa
4018,4018,O:\Quintara_data\2024-05-08_050724B_Aa\050724_krista.mccutcheon#932309,9-3L_KM_SP6_2024-05-08_G08.ab1,43.89571428571429,699,Aa
4019,4019,O:\Quintara_data\2024-05-08_050724B_Aa\050724_krista.mccutcheon#932309,9-4L_KM_SP6_2024-05-08_H08.ab1,39.265822784810126,868,Aa
4020,4020,O:\Quintara_data\2024-05-08_050724B_Aa\050724_luis.jasper#933235,7017-2-Cas9-2ul-Dox_CSF1PO-fwd__2024-05-08_A06.ab1,14.136163982430451,682,Aa
4021,4021,O:\Quintara_data\2024-05-08_050724B_Aa\050724_luis.jasper#933235,7017-2-Cas9-2ul-Dox_CSF1PO-rev__2024-05-08_F06.ab1,14.409929078014184,704,Aa
4022,4022,O:\Quintara_data\2024-05-08_050724B_Aa\050724_luis.jasper#933235,7017-3-imatrix-p54_CSF1PO-fwd__2024-05-08_B06.ab1,22.12323943661972,283,Aa
4023,4023,O:\Quintara_data\2024-05-08_050724B_Aa\050724_luis.jasper#933235,7017-3-imatrix-p54_CSF1PO-rev__2024-05-08_G06.ab1,12.105882352941176,254,Aa
4024,4024,O:\Quintara_data\2024-05-08_050724B_Aa\050724_luis.jasper#933235,7017-3-imatrix-p54_D13S317-fwd__2024-05-08_E06.ab1,12.007843137254902,254,Aa
4025,4025,O:\Quintara_data\2024-05-08_050724B_Aa\050724_luis.jasper#933235,7017-3-imatrix-p54_D13S317-rev__2024-05-08_B07.ab1,15.744292237442922,437,Aa
4026,4026,O:\Quintara_data\2024-05-08_050724B_Aa\050724_luis.jasper#933235,7017-3-imatrix-p54_FGA-fwd__2024-05-08_D06.ab1,31.61849710982659,172,Aa
4027,4027,O:\Quintara_data\2024-05-08_050724B_Aa\050724_luis.jasper#933235,7017-3-imatrix-p54_FGA-rev__2024-05-08_A07.ab1,9.560693641618498,172,Aa
4028,4028,O:\Quintara_data\2024-05-08_050724B_Aa\050724_luis.jasper#933235,7017-3-imatrix-p54_TH01-fwd__2024-05-08_C06.ab1,29.54437869822485,168,Aa
4029,4029,O:\Quintara_data\2024-05-08_050724B_Aa\050724_luis.jasper#933235,7017-3-imatrix-p54_TH01-rev__2024-05-08_H06.ab1,16.451764705882354,424,Aa
4030,4030,O:\Quintara_data\2024-05-08_050724B_Aa\050724_madison.seto#933288,pMS148.1_QB3644_2024-05-08_E05.ab1,17.611428571428572,699,Aa
4031,4031,O:\Quintara_data\2024-05-08_050724B_Aa\050724_madison.seto#933288,pMS148.2_QB3644_2024-05-08_F05.ab1,16.951149425287355,695,Aa
4032,4032,O:\Quintara_data\2024-05-08_050724B_Aa\050724_madison.seto#933288,pMS149.1_QB3644_2024-05-08_G05.ab1,18.18024691358025,809,Aa
4033,4033,O:\Quintara_data\2024-05-08_050724B_Aa\050724_madison.seto#933288,pMS149.2_QB3644_2024-05-08_H05.ab1,14.0,803,Aa
4034,4034,O:\Quintara_data\2024-05-08_050724B_Aa\050724_reiterlab2003#933271,IMCD3_AC3_Alms1-KO_CloneA19_repeat_TP130_2024-05-08_D07.ab1,47.13513513513514,221,Aa
4035,4035,O:\Quintara_data\2024-05-08_050724B_Aa\050724_reiterlab2003#933271,IMCD3_AC3_Alms1-KO_CloneA22_repeat_TP130_2024-05-08_E07.ab1,52.04851752021563,370,Aa
4036,4036,O:\Quintara_data\2024-05-08_050724B_Aa\050724_reiterlab2003#933271,IMCD3_AC3_Alms1-KO_CloneA6_repeat_TP130_2024-05-08_C07.ab1,53.58591549295775,354,Aa
4037,4037,O:\Quintara_data\2024-05-08_050724B_Aa\050724_reiterlab2003#933271,IMCD3_MC4R_Alms1-KO_CloneM13_repeat_TP130_2024-05-08_F07.ab1,51.83098591549296,354,Aa
4038,4038,O:\Quintara_data\2024-05-08_050724B_Aa\050724_reiterlab2003#933271,IMCD3_MC4R_Alms1-KO_CloneM22_repeat_TP130_2024-05-08_G07.ab1,46.892773892773896,428,Aa
4039,4039,O:\Quintara_data\2024-05-08_050724B_Aa\050724_reiterlab2003#933271,IMCD3_MC4R_Alms1-KO_CloneM23_repeat_TP130_2024-05-08_H07.ab1,40.98650927487353,592,Aa
4040,4040,O:\Quintara_data\2024-05-08_050724B_Aa\050724_sekiba#933265,ClosTron437-154-c1_437CT-Fw_2024-05-08_A05.ab1,34.584362139917694,971,Aa
4041,4041,O:\Quintara_data\2024-05-08_050724B_Aa\050724_sekiba#933265,ClosTron437-154-c1_437CT-RV_2024-05-08_C05.ab1,45.99290780141844,986,Aa
4042,4042,O:\Quintara_data\2024-05-08_050724B_Aa\050724_sekiba#933265,ClosTron437-283-c1_437CT-Fw_2024-05-08_B05.ab1,51.59325605900949,948,Aa
4043,4043,O:\Quintara_data\2024-05-08_050724B_Aa\050724_sekiba#933265,ClosTron437-283-c1_437CT-Rv_2024-05-08_D05.ab1,50.79142526071843,862,Aa
4044,4044,O:\Quintara_data\2024-05-08_050724B_Aa\050724_xingjie.ren#933294,myc-e1-egfp-left-left_p999_2024-05-08_D04.ab1,49.19574468085106,704,Aa
4045,4045,O:\Quintara_data\2024-05-08_050724B_Aa\050724_xingjie.ren#933294,myc-e1-egfp-left-right_p999_2024-05-08_E04.ab1,46.45255474452555,684,Aa
4046,4046,O:\Quintara_data\2024-05-08_050724B_Aa\050724_xingjie.ren#933294,myc-e1-egfp-up_p999_2024-05-08_F04.ab1,46.83490566037736,847,Aa
4047,4047,O:\Quintara_data\2024-05-08_050724B_Aa\050724_xingjie.ren#933294,myc-e1-mcherry-dn_p999_2024-05-08_H04.ab1,49.872648335745296,690,Aa
4048,4048,O:\Quintara_data\2024-05-08_050724B_Aa\050724_xingjie.ren#933294,myc-e1-mcherry-up_p999_2024-05-08_G04.ab1,43.73071895424837,764,Aa
4049,4049,O:\Quintara_data\2024-05-08_050724B_Aa\050724_xingjie.ren#933294,MYC_p999_2024-05-08_C04.ab1,53.31332357247438,682,Aa
4050,4050,O:\Quintara_data\2024-05-08_050724C_Aa\050724_ankit.salhotra#933300,1A_fw.cmv_2024-05-08_A07.ab1,49.69764957264957,935,Aa
4051,4051,O:\Quintara_data\2024-05-08_050724C_Aa\050724_ankit.salhotra#933300,1B_fw.cmv_2024-05-08_B07.ab1,49.52670940170941,935,Aa
4052,4052,O:\Quintara_data\2024-05-08_050724C_Aa\050724_ankit.salhotra#933300,2A_fw.cmv_2024-05-08_C07.ab1,50.98609625668449,934,Aa
4053,4053,O:\Quintara_data\2024-05-08_050724C_Aa\050724_ankit.salhotra#933300,2B_fw.cmv_2024-05-08_D07.ab1,45.08443540183113,982,Aa
4054,4054,O:\Quintara_data\2024-05-08_050724C_Aa\050724_ankit.salhotra#933300,3A_fw.cmv_2024-05-08_E07.ab1,45.24336793540946,866,Aa
4055,4055,O:\Quintara_data\2024-05-08_050724C_Aa\050724_ankit.salhotra#933300,3B_fw.cmv_2024-05-08_F07.ab1,48.2994923857868,984,Aa
4056,4056,O:\Quintara_data\2024-05-08_050724C_Aa\050724_ankit.salhotra#933300,4A_fw.cmv_2024-05-08_G07.ab1,46.66363636363637,989,Aa
4057,4057,O:\Quintara_data\2024-05-08_050724C_Aa\050724_ankit.salhotra#933300,4B_fw.cmv_2024-05-08_H07.ab1,12.952830188679243,423,Aa
4058,4058,O:\Quintara_data\2024-05-08_050724C_Aa\050724_ankit.salhotra#933300,5A_fw.cmv_2024-05-08_A08.ab1,49.05977710233029,986,Aa
4059,4059,O:\Quintara_data\2024-05-08_050724C_Aa\050724_ankit.salhotra#933300,5B_fw.cmv_2024-05-08_B08.ab1,49.42872570194385,925,Aa
4060,4060,O:\Quintara_data\2024-05-08_050724C_Aa\050724_braden.rue#932767,mito-mCherry-GZnP4_fwd_C1_QB0012_2024-05-08_A10.ab1,52.01285046728972,855,Aa
4061,4061,O:\Quintara_data\2024-05-08_050724C_Aa\050724_braden.rue#932767,mito-mCherry-GZnP4_fwd_C2_QB0012_2024-05-08_B10.ab1,51.90205562273277,826,Aa
4062,4062,O:\Quintara_data\2024-05-08_050724C_Aa\050724_braden.rue#932767,mito-mCherry-GZnP4_fwd_C3_QB0012_2024-05-08_C10.ab1,49.63006396588486,937,Aa
4063,4063,O:\Quintara_data\2024-05-08_050724C_Aa\050724_braden.rue#932767,mito-mCherry-GZnP4_fwd_C4_QB0012_2024-05-08_D10.ab1,51.06410256410256,935,Aa
4064,4064,O:\Quintara_data\2024-05-08_050724C_Aa\050724_braden.rue#932767,mito-mCherry-GZnP4_rev_C1_QB0008_2024-05-08_E10.ab1,51.70087336244541,915,Aa
4065,4065,O:\Quintara_data\2024-05-08_050724C_Aa\050724_braden.rue#932767,mito-mCherry-GZnP4_rev_C2_QB0008_2024-05-08_F10.ab1,51.19351230425056,893,Aa
4066,4066,O:\Quintara_data\2024-05-08_050724C_Aa\050724_braden.rue#932767,mito-mCherry-GZnP4_rev_C3_QB0008_2024-05-08_G10.ab1,21.59041095890411,729,Aa
4067,4067,O:\Quintara_data\2024-05-08_050724C_Aa\050724_braden.rue#932767,mito-mCherry-GZnP4_rev_C4_QB0008_2024-05-08_H10.ab1,5.961977186311787,729,Aa
4068,4068,O:\Quintara_data\2024-05-08_050724C_Aa\050724_braden.rue#932767,mitoGZnP4.1_C1_QB0012_2024-05-08_E09.ab1,51.32869379014989,933,Aa
4069,4069,O:\Quintara_data\2024-05-08_050724C_Aa\050724_braden.rue#932767,mitoGZnP4.1_C2_QB0012_2024-05-08_F09.ab1,48.91006423982869,933,Aa
4070,4070,O:\Quintara_data\2024-05-08_050724C_Aa\050724_braden.rue#932767,mitoGZnP4.1_C3_QB0012_2024-05-08_G09.ab1,45.309151785714285,895,Aa
4071,4071,O:\Quintara_data\2024-05-08_050724C_Aa\050724_braden.rue#932767,mitoGZnP4.1_C4_QB0012_2024-05-08_H09.ab1,14.01863354037267,482,Aa
4072,4072,O:\Quintara_data\2024-05-08_050724C_Aa\050724_harish.vasudevan#933261,1_CRISPRi_2024-05-08_E08.ab1,14.663934426229508,121,Aa
4073,4073,O:\Quintara_data\2024-05-08_050724C_Aa\050724_harish.vasudevan#933261,2_CRISPRi_2024-05-08_F08.ab1,9.336065573770492,121,Aa
4074,4074,O:\Quintara_data\2024-05-08_050724C_Aa\050724_harish.vasudevan#933261,3_CRISPRi_2024-05-08_G08.ab1,13.121,93,Aa
4075,4075,O:\Quintara_data\2024-05-08_050724C_Aa\050724_harish.vasudevan#933261,4_CRISPRi_2024-05-08_H08.ab1,11.844,93,Aa
4076,4076,O:\Quintara_data\2024-05-08_050724C_Aa\050724_harish.vasudevan#933261,5_CRISPRi_2024-05-08_A09.ab1,12.752,93,Aa
4077,4077,O:\Quintara_data\2024-05-08_050724C_Aa\050724_harish.vasudevan#933261,6_CRISPRi_2024-05-08_B09.ab1,12.871,93,Aa
4078,4078,O:\Quintara_data\2024-05-08_050724C_Aa\050724_harish.vasudevan#933261,7_CRISPRi_2024-05-08_C09.ab1,11.373,93,Aa
4079,4079,O:\Quintara_data\2024-05-08_050724C_Aa\050724_nhamada#933298,pUBQ-ALY4-3xmyc_C2_R_M13-Rev_2024-05-08_A11.ab1,41.60575539568345,694,Aa
4080,4080,O:\Quintara_data\2024-05-08_050724C_Aa\050724_nhamada#933298,pUBQ-ALY4-3xmyc_C3_R_M13-Rev_2024-05-08_B11.ab1,49.49460916442049,741,Aa
4081,4081,O:\Quintara_data\2024-05-08_050724C_Aa\050724_nhamada#933298,pUBQ-ALY4-3xmyc_C4_R_M13-Rev_2024-05-08_C11.ab1,11.4811320754717,741,Aa
4082,4082,O:\Quintara_data\2024-05-08_050724C_Aa\050724_nhamada#933298,pUBQ-COR15B-3xmyc_C1_R_M13-Rev_2024-05-08_D11.ab1,48.30862533692722,741,Aa
4083,4083,O:\Quintara_data\2024-05-08_050724C_Aa\050724_nhamada#933298,pUBQ-COR15B-3xmyc_C3_R_M13-Rev_2024-05-08_E11.ab1,48.88331388564761,856,Aa
4084,4084,O:\Quintara_data\2024-05-08_050724C_Aa\050724_nhamada#933298,pUBQ-COR15B-3xmyc_C5_R_M13-Rev_2024-05-08_F11.ab1,50.37796086508754,970,Aa
4085,4085,O:\Quintara_data\2024-05-08_050724C_Aa\050724_nhamada#933298,pUBQ-CSU2-3xmyc_C1_R_M13-Rev_2024-05-08_G11.ab1,51.15206812652068,821,Aa
4086,4086,O:\Quintara_data\2024-05-08_050724C_Aa\050724_nhamada#933298,pUBQ-CSU2-3xmyc_C2_R_M13-Rev_2024-05-08_H11.ab1,14.146017699115044,903,Aa
4087,4087,O:\Quintara_data\2024-05-08_050724C_Aa\050724_nhamada#933298,pUBQ-CSU2-3xmyc_C3_R_M13-Rev_2024-05-08_A12.ab1,11.331858407079649,903,Aa
4088,4088,O:\Quintara_data\2024-05-08_050724C_Aa\050724_nhamada#933298,pUBQ-SEC22-3xmyc_C14_R_M13-Rev_2024-05-08_G12.ab1,5.160771704180064,903,Aa
4089,4089,O:\Quintara_data\2024-05-08_050724C_Aa\050724_nhamada#933298,pUBQ-SEC22-3xmyc_C7_R_M13-Rev_2024-05-08_E12.ab1,52.04114285714286,874,Aa
4090,4090,O:\Quintara_data\2024-05-08_050724C_Aa\050724_nhamada#933298,pUBQ-SEC22-3xmyc_C8_R_M13-Rev_2024-05-08_F12.ab1,13.20342857142857,874,Aa
4091,4091,O:\Quintara_data\2024-05-08_050724C_Aa\050724_nhamada#933298,pUBQ-SKIP-3myc_C2_R_M13-Rev_2024-05-08_B12.ab1,38.83732057416268,417,Aa
4092,4092,O:\Quintara_data\2024-05-08_050724C_Aa\050724_nhamada#933298,pUBQ-SKIP-3myc_C3_R_M13-Rev_2024-05-08_C12.ab1,48.26673532440783,970,Aa
4093,4093,O:\Quintara_data\2024-05-08_050724C_Aa\050724_nhamada#933298,pUBQ-SKIP-3myc_C5_R_M13-Rev_2024-05-08_D12.ab1,12.464469618949536,970,Aa
4094,4094,O:\Quintara_data\2024-05-08_050724C_Aa\050724_nhamada#933298,pUBQ-VMA10-3xmyc_C10_R_M13-Rev_2024-05-08_H12.ab1,7.965417867435159,970,Aa
4095,4095,O:\Quintara_data\2024-05-08_050724C_Aa\050724_nhamada#933298,pUBQ-VMA10-3xmyc_C11_R_M13-Rev_2024-05-08_C08.ab1,48.780141843971634,986,Aa
4096,4096,O:\Quintara_data\2024-05-08_050724C_Aa\050724_nhamada#933298,pUBQ-VMA10-3xmyc_C13_R_M13-Rev_2024-05-08_D08.ab1,50.52309236947792,995,Aa
4097,4097,O:\Quintara_data\2024-05-08_050724C_Aa\050724_sitac#933313,miniplate79_A01_CP0218_2024-05-08_A01.ab1,0.0,995,Aa
4098,4098,O:\Quintara_data\2024-05-08_050724C_Aa\050724_sitac#933313,miniplate79_A02_CP0218_2024-05-08_A02.ab1,0.0,995,Aa
4099,4099,O:\Quintara_data\2024-05-08_050724C_Aa\050724_sitac#933313,miniplate79_A03_CP0218_2024-05-08_A03.ab1,11.063559322033898,995,Aa
4100,4100,O:\Quintara_data\2024-05-08_050724C_Aa\050724_sitac#933313,miniplate79_A04_CP0218_2024-05-08_A04.ab1,10.69915254237288,995,Aa
4101,4101,O:\Quintara_data\2024-05-08_050724C_Aa\050724_sitac#933313,miniplate79_A05_CP0218_2024-05-08_A05.ab1,12.245983935742972,995,Aa
4102,4102,O:\Quintara_data\2024-05-08_050724C_Aa\050724_sitac#933313,miniplate79_A06_CP0218_2024-05-08_A06.ab1,11.956827309236948,995,Aa
4103,4103,O:\Quintara_data\2024-05-08_050724C_Aa\050724_sitac#933313,miniplate79_B01_CP0218_2024-05-08_B01.ab1,0.0,995,Aa
4104,4104,O:\Quintara_data\2024-05-08_050724C_Aa\050724_sitac#933313,miniplate79_B02_CP0218_2024-05-08_B02.ab1,0.0,995,Aa
4105,4105,O:\Quintara_data\2024-05-08_050724C_Aa\050724_sitac#933313,miniplate79_B03_CP0218_2024-05-08_B03.ab1,10.504950495049505,995,Aa
4106,4106,O:\Quintara_data\2024-05-08_050724C_Aa\050724_sitac#933313,miniplate79_B04_CP0218_2024-05-08_B04.ab1,11.236245954692556,995,Aa
4107,4107,O:\Quintara_data\2024-05-08_050724C_Aa\050724_sitac#933313,miniplate79_B05_CP0218_2024-05-08_B05.ab1,12.070281124497992,995,Aa
4108,4108,O:\Quintara_data\2024-05-08_050724C_Aa\050724_sitac#933313,miniplate79_B06_CP0218_2024-05-08_B06.ab1,12.49698795180723,995,Aa
